OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,lat,lon
5670,TA MOUNT VERNON TRAVEL CENTER,"I-57 & I-64, EXIT 95",Mount Vernon,IL,574,3.449,32.2299409162967,-94.25352523037586
5670,TA MOUNT VERNON TRAVEL CENTER,"I-57 & I-64, EXIT 95",Mount Vernon,IL,574,3.499,36.219361855905355,-111.7314787243407
5670,TA MOUNT VERNON TRAVEL CENTER,"I-57 & I-64, EXIT 95",Mount Vernon,IL,574,3.539,31.28024502117966,-71.11435935872501
5674,TA MADISON TRAVEL CENTER,"I-20, EXIT 114 & US-441",Madison,GA,16,3.89066666,44.95311377768921,-114.60377225175031
5677,YESWAY #1178,CR-13,Kadoka,SD,506,3.189,37.53292515496864,-73.4027930172814
5691,Pilot Travel Center #666,"I-94, EXIT 30",Benton Harbor,MI,465,3.059,38.930775259800654,-74.32109942986526
5700,BEACON & BRIDGE #18,US-131 BUS,Big Rapids,MI,456,3.559,31.006147160826412,-93.7319759090251
5700,BEACON & BRIDGE #18,US-131 BUS,Big Rapids,MI,456,3.319,41.24940705598767,-83.75448640819579
5700,BEACON & BRIDGE #18,US-131 BUS,Big Rapids,MI,456,3.339,33.148583896433784,-98.1975851013706
5718,TOOT N TOTUM #104,US-287,Dalhart,TX,585,3.199,43.470814341610705,-88.4982711228781
5721,TA BALTIMORE SOUTH TRAVEL CENTER,"I-95, EXIT 41A & SR-175 & US-1",Jessup,MD,22,4.599,33.07709460723011,-102.97120312894407
5729,MENOMONIE FARMERS UNION,"I-94, EXIT 45 & CR-B",Menomonie,WI,295,3.649,32.860315809955,-104.94204901072773
5730,SCOTTS QUICK STOP,SR-53 & SR-46,Marlette,MI,342,3.399,30.548245017721424,-91.08851069152432
5739,PILOT TRAVEL CENTERS #284,"I-75, EXIT 18",Monroe                                  ,MI,325,3.399,37.08100417664999,-95.09351629080098
5739,PILOT TRAVEL CENTERS #284,"I-75, EXIT 18",Monroe                                  ,MI,325,3.299,38.472616998939245,-91.02318154250095
5739,PILOT TRAVEL CENTERS #284,"I-75, EXIT 18",Monroe                                  ,MI,325,3.559,30.985629591425287,-105.66697093564885
5739,PILOT TRAVEL CENTERS #284,"I-75, EXIT 18",Monroe                                  ,MI,325,3.249,41.63291425042516,-101.65210840915023
5739,PILOT TRAVEL CENTERS #284,"I-75, EXIT 18",Monroe                                  ,MI,325,3.439,36.799332521220414,-115.80510196855454
5751,TA LAKE PARK TRAVEL CENTER,"I-75,  EXIT 2",Lake Park,GA,20,3.31566666,37.8658540399137,-117.38618138638971
5754,ROAD TRIP OASIS PERRY,"I-69, EXIT 105 & SR-52",Perry,MI,406,3.799,36.61144120407342,-107.32714351634918
5754,ROAD TRIP OASIS PERRY,"I-69, EXIT 105 & SR-52",Perry,MI,406,3.699,36.01144591312989,-116.28765703347271
5758,SPEEDY Q MARKET #8206,"I-94, EXIT 274",Port Huron                              ,MI,325,3.899,38.394604969623266,-114.81126456826297
5770,Kwik Trip # 1281,"I-43, EXIT 107",Belgium                                 ,WI,444,3.25566666,32.32860368896069,-79.35357973030315
5771,DUNES AUTO TRUCK PLAZA,"I-94, EXIT 12",Sawyer,MI,465,3.499,32.728921957429066,-118.05631514916554
5771,DUNES AUTO TRUCK PLAZA,"I-94, EXIT 12",Sawyer,MI,465,3.599,42.92678431520276,-87.05286030326286
5774,PJ TRAVEL PLAZA,"I-80, EXIT 192 & SR-880",Loganton,PA,138,3.479,44.19173193200449,-106.37211255922998
5780,BILLS TRUCKSTOP,"I-85, EXIT 86                 ",Linwood                                 ,NC,65,3.449,35.599639744196296,-76.42271596459368
5799,STAPLES OIL,"I-90, EXIT 146",Alden,MN,425,3.299,34.06117009715331,-95.75038577112502
5801,TA WYTHEVILLE TRAVEL CENTER,"I-81, EXIT 72 & I-77, EXIT 41",Wytheville,VA,185,3.519,39.65999314858524,-104.72117703360871
5821,TA PORTLAND TRAVEL CENTER,"I-5,  EXIT 278",Aurora,OR,935,4.03233333,36.13101256647145,-94.11805321552828
5823,ENMARKET #863,"I-95, EXIT 8 & SR-88",Hardeeville,SC,195,3.08233333,30.380795334905173,-100.90209904773656
5830,115 TRUCKSTOP #5001,"I-94, EXIT 115",Marshall,MI,431,3.429,32.34228896049286,-91.78494676650848
5830,115 TRUCKSTOP #5001,"I-94, EXIT 115",Marshall,MI,431,3.499,40.739583432710965,-114.27335658368258
5830,115 TRUCKSTOP #5001,"I-94, EXIT 115",Marshall,MI,431,3.589,39.88385912865227,-70.15047485937245
5842,PETRO STOPPING CENTER #6367,"I-57,  EXIT 335",Monee,IL,290,3.459,30.406439887552253,-98.72220611516413
5842,PETRO STOPPING CENTER #6367,"I-57,  EXIT 335",Monee,IL,290,3.499,33.32958242899424,-102.58846801463156
5842,PETRO STOPPING CENTER #6367,"I-57,  EXIT 335",Monee,IL,290,3.399,33.46612194882107,-84.48950758418675
5860,SPEEDWAY #4610,"I-35, EXIT 59 & SR-21",Faribault,MN,448,3.759,40.078391153980924,-101.80502967523338
5873,SOUTHERN VALLEY COOP,ST 14 BYPASS,Mankato                                 ,MN,425,3.499,30.29565806631546,-78.33628474856212
5901,ROTHSAY TRUCK STOP,"I-94, EXIT 38",Rothsay,MN,341,3.209,31.561628729768607,-97.28646378197874
5903,Circle K #2746447,I-94/US-52 EXIT 127 & US-71/SR-28,Sauk Centre,MN,250,3.189,41.99874128059784,-84.02207933672825
5907,SPEEDWAY #4035,CR-101,Shakopee,MN,448,3.599,32.678169930815,-114.62733917790567
5909,SINCLAIR,"I-90, EXIT 233",Saint Charles,MN,515,3.529,39.79119161777812,-77.69404072224441
5927,HARRISONBURG TRAVEL CENTER,"I-81,  EXIT 243 & US-11",Harrisonburg,VA,185,2.899,33.5727417157009,-83.2141006610945
5935,WESTHAMPTON VALERO,I-295 EXIT 47A,Mount Holly                             ,NJ,160,3.329,31.491620891390177,-109.41416107690172
5942,EXPRESS MART TRUCK STOP,"I-55, EXIT 185 & US-67/US-61",Barnhart,MO,540,2.99733333,33.64758286499181,-112.73569951271067
5944,LAKE MILLS TRAVEL PLAZA,"I-94, EXIT 259 & SR- 89/CR-G",Lake Mills,WI,420,3.36066666,40.83400397783489,-104.18538256371878
5946,PILOT TRAVEL CENTERS #918,I-90 EXIT 55,Rapid City,SD,506,3.999,42.835447021594284,-71.19647069840478
5949,EXXON,US-59 & LOOP 151,Texarkana                               ,TX,723,3.16566666,42.45329796850487,-107.15842127164707
5951,ROAD RANGER #157,I-64 EXIT 41,Okawville,IL,540,3.799,35.95775294427682,-97.19363955266834
5963,OZONA ONE STOP,"I-10, EXIT 372",Ozona                                   ,TX,710,2.98233333,40.021277048559696,-118.49898871413319
5965,TRUCK TOWNE,I-29 EXIT 47 & SR-46,Beresford                               ,SD,572,3.159,33.07476443123731,-100.13862352168837
5971,WACO TRAVEL CENTER,SR-19,Perry,FL,20,3.699,34.3972159539152,-91.43399922834486
5979,TA LAFAYETTE TRAVEL CENTER,"I-10 & SR-182, EXIT 101",Lafayette,LA,600,3.134,43.445037277816795,-72.34376937460175
5980,THRIFT MART TRUCK PLAZA,"I-85/US-460, EXIT 63A & US-1/US-460 BUS",Petersburg,VA,180,3.199,30.19502885266104,-94.16319775299678
5990,360 TRUCK STOP,US-360,Amelia Court House,VA,180,3.599,31.28262796281702,-79.04463369111562
5996,Fast Stop Travel Centers #1134,"I-80/US-30, EXIT 99 & US-191/SR-373",Rock Springs,WY,827,3.499,33.11829382719041,-92.64361787155497
5999,PILOT TRAVEL STOP #492,"I-30, EXIT 78 & SR-7",Arkadelphia,AR,635,3.559,30.397983058107297,-117.9607493282241
5999,PILOT TRAVEL CENTER #492,"I-30, EXIT 78 & SR-7",Arkadelphia,AR,635,3.499,32.72153152634696,-104.24958624051129
6001,ALLSUPS #2392,US-70 & US-285,Roswell,NM,700,3.199,38.745623414545385,-91.22252460844484
6009,CASEYS #2652,US-65 & US-36,Chillicothe,MO,400,3.289,36.32136825888747,-72.47030170344378
6010,SEGOVIA TRUCK STOP,"I-10, EXIT 465",Junction,TX,739,2.999,43.39007566615462,-77.04348201243833
6018,TA BLOOMINGTON TRAVEL CENTER,"I-55, I-74 & I-39 , EXIT 160",Bloomington,IL,280,3.619,42.26165342607661,-108.58221929105761
6018,TA BLOOMINGTON TRAVEL CENTER,"I-55, I-74 & I-39 , EXIT 160",Bloomington,IL,280,3.649,35.12726027546814,-108.99450849904183
6018,TA BLOOMINGTON TRAVEL CENTER,"I-55, I-74 & I-39 , EXIT 160",Bloomington,IL,280,3.599,33.89135150146939,-109.94135164430496
6018,TA BLOOMINGTON TRAVEL CENTER,"I-55, I-74 & I-39 , EXIT 160",Bloomington,IL,280,3.449,35.69538612250901,-73.87505518487484
6018,TA BLOOMINGTON TRAVEL CENTER,"I-55, I-74 & I-39 , EXIT 160",Bloomington,IL,280,3.539,38.85442413772212,-77.36669234491396
6033,EMERY'S,US-54,Deerfield,MO,277,3.349,34.02095461234315,-81.25582838735257
6037,CRYSTAL OIL,"I-129/US-20/US-75,  EXIT 2",South Sioux City,NE,527,3.549,39.36223361773701,-100.36324428878862
6041,COCKERHAM FUEL CENTER #4,"I-77, EXIT 14 & US-58/US-221",Hillsville,VA,185,3.28233333,36.1411747828686,-94.78096478506166
6047,FAST LANE #26,US-61,Eolia,MO,494,3.099,38.2807077127797,-96.78341276024236
6051,CIRCLE K #2709846,"I-25, EXIT 240",Longmont,CO,800,3.05733333,36.54189793702975,-107.33009462203137
6057,PILOT TRAVEL CENTER #903,"I-70/US-40, EXIT 252",Salina,KS,523,3.759,34.41698639312877,-94.74859769256165
6057,PILOT TRAVEL CENTERS #903,"I-70/US-40, EXIT 252",Salina,KS,523,3.779,44.22679960443235,-118.47517260736228
6058,MOTOR INN AUTO TRUCK STOP,I-75 EXIT 110,Mendon,OH,370,3.199,41.45408691239641,-113.40948132512705
6068,AYERCO #24,US-61 & CR MM,Hannibal,MO,494,3.099,32.10169763649679,-75.67052019155268
6082,Palmetto Truck Plaza,US-27/SR-25 & SR-826,Hialeah,FL,95,3.399,43.027019638468694,-82.41601164842884
6083,BP,"I-35, EXIT 33",Holt                                    ,MO,400,3.049,37.31146797374271,-98.85657954704564
6087,BREAK TIME #3173,US-54 & CR-HH,Fulton,MO,310,3.299,43.41828340341137,-94.14248188580613
6093,ONE9 #901,"I-80 & US-183, EXIT 257",Elm Creek,NE,330,2.96566666,41.99782883920973,-101.50005570200113
6096,Waverly Travel Center,US-23,Waverly                                 ,OH,315,3.41566666,36.3782025670385,-82.96100664196638
6097,SAPP BROS TRAVEL CENTER,"I-80, EXIT 263",Elm Creek,NE,330,3.18733333,30.33703962480176,-80.79064103839602
6106,TA HUNTINGTON,"I-84, EXIT 353",Huntington,OR,982,3.639,34.03016039077419,-81.83574048984204
6111,HAWGS EXXON,US-167/SR-25,Batesville                              ,AR,418,3.359,38.124513219913005,-83.86941375827752
6150,CIRCLE K #2723707,"I-81,  EXIT 150",Troutville,VA,65,3.06566666,39.50217329739221,-109.77478306536021
6154,TA MOBILE TRAVEL CENTER,"I-10,  EXIT 4",Grand Bay,AL,715,3.13566666,33.868315281498035,-103.10150103797606
6164,PILOT TRAVEL CENTER #268,"I-80/US-6, EXIT 284",Walcott,IA,270,3.859,32.090341111092364,-96.50772825081626
6164,PILOT TRAVEL CENTERS #268,"I-80/US-6, EXIT 284",Walcott,IA,270,3.88566666,42.523953551989486,-103.46035042861722
6165,TEMP STOP #117,I-70 & GRAIN VALLEY RD EXIT 24,Grain Valley,MO,400,2.959,44.76603271055328,-82.25298999208354
6167,PILOT TRAVEL CENTERS #167,US-71,Nevada,MO,277,3.49566666,37.88535273454029,-103.53232378750226
6172,SPEEDWAY #2319,"I-96, EXIT 77",Portland,MI,431,3.699,32.575189287724555,-113.08839566073314
6172,SPEEDWAY #2319,"I-96, EXIT 77",Portland,MI,431,3.549,34.084609897790536,-100.04797739758479
6173,PILOT TRAVEL CENTERS #21,"I-94, EXIT 167",Dexter,MI,325,3.659,30.275860148212,-71.00427836088099
6173,PILOT TRAVEL CENTERS #21,"I-94, EXIT 167",Dexter,MI,325,3.599,43.71448209840749,-108.70592935332121
6173,PILOT TRAVEL CENTERS #21,"I-94, EXIT 167",Dexter,MI,325,3.579,31.766266243352117,-89.39206705283854
6173,PILOT TRAVEL CENTERS #21,"I-94, EXIT 167",Dexter,MI,325,3.649,38.6477471327138,-98.35134750801468
6175,ONVO TRAVEL PLAZA - MIFFLINTOWN,US-322/US-22 & SR-35,Mifflintown,PA,138,3.479,34.110828310308094,-116.44877161753367
6179,HENDERSON TRAVEL PLAZA,"I-10, EXIT 115 & SR-347",Breaux Bridge                           ,LA,690,3.38566666,38.3126700377369,-95.60616970009703
6180,Circle #4703923,"I-24, EXIT 180B & US-27",Chattanooga,TN,285,2.78566666,39.77130582527796,-84.89178356758438
6182,Exxon,"I-20, EXIT 205 & SR-46",Heflin,AL,587,3.01566666,42.446127055608024,-94.33900120860906
6188,SIGNAL FOOD STORE #112,US-65 & SR-J,Ozark,MO,535,2.999,33.096319076409046,-76.39469681267094
6198,DAVIS TRAVEL CENTER #102,"I-95/US-301, EXIT 33 & SR-602",Stony Creek,VA,180,3.06566666,30.164937429877206,-105.55314916712086
6200,KWIK FILL #388,"I-80, EXIT 29 & SR-8",Harrisville,PA,165,3.404,32.05328445103211,-115.68754143480176
6206,PETRO PORTAGE,"I-90 & I-94, EXIT 108-A",Portage,WI,420,3.80733333,43.500279627721575,-73.1717194170997
6212,MR FUEL,"I-55, EXIT 180",Pevely,MO,540,3.01566666,43.10835116343773,-101.09018252358905
6214,PIONEER Travel Plaza,"I-41, EXIT 60 & SR-145",Richfield,WI,444,3.21566666,38.961196532554624,-91.17972242731832
6215,FUEL HUB,"I-87, EXIT 21B",West Coxsackie,NY,12,3.599,39.0077529065048,-80.3998436934902
6218,LOVES TRAVEL STOP #215,"I-40, EXIT 16 & US-40 BUS/US-66",Gallup,NM,580,3.43733333,39.97555011819383,-103.78431680622097
6219,SCHATZ CROSSROADS,US-2 /US-52,Minot,ND,452,3.549,32.630569179351745,-84.19177309111944
6221,LOVES TRAVEL STOP #214,I-10 EXIT 37,El Paso,TX,640,3.07566666,43.7161791888744,-113.2290575091086
6222,QUIKTRIP #236,"I-29/US-71, EXIT 18 & SR-92",Platte City,MO,400,2.999,36.2815578733811,-105.43531263972474
6227,MARLOWS FUEL CENTER,"I-20, EXIT 479",Dallas                                  ,TX,630,3.24066666,35.74707792374246,-112.76446819317401
6229,FUEL MART #764,"I-70, EXIT 66 & SR- 54",South Vienna                            ,OH,315,3.129,37.78376557924256,-79.43847207993211
6232,OASIS TRUCK STOP,"I-44 & SR-133, MM 145",Richland,MO,416,3.324,30.704489501625826,-108.86753823866073
6242,TA FORISTELL TRAVEL CENTER,"I-70, EXIT 203",Foristell,MO,540,3.019,32.494250531341194,-84.12982222973949
6243,GARDEN INN TRAVEL PLAZA,US-60/US-63,Cabool,MO,535,3.299,41.07050424639556,-72.83508013771737
6251,BREAUX BRIDGE VALERO #1408,"I-10 & SR-347, EXIT 115",Breaux Bridge,LA,730,3.499,31.241980018876898,-93.61138954655615
6252,PILOT TRAVEL CENTERS #12,I-80 & I-90 EXIT 71,Perrysburg,OH,550,3.759,39.04728164199582,-92.99854038696562
6258,CASEYS #6342,"I-29, EXIT 144 & US-169",Saint Joseph,MO,400,3.169,33.680236645219814,-96.9483215951094
6271,TA DENTON TRAVEL CENTER,"I-35, EXIT 471 & US-77",Denton,TX,630,3.254,35.83943421062965,-103.70549283031787
6275,TA SEATTLE EAST TRAVEL CENTER,"I-90, EXIT 34",North Bend,WA,962,3.959,34.3304060515605,-96.21724845375414
6275,TA SEATTLE EAST TRAVEL CENTER,"I-90, EXIT 34",North Bend,WA,962,3.899,35.33509074697424,-89.85962338666204
6275,TA SEATTLE EAST TRAVEL CENTER,"I-90, EXIT 34",North Bend,WA,962,3.859,40.78568857776368,-70.70042139146703
6284,7-ELEVEN #40513,I-90/80-IN TOLL RD MM 22W,Portage,IN,365,3.999,34.456825734347625,-73.11177203408879
6286,APPLE MARKET #526,"I-64, EXIT 94",Winchester,KY,410,2.91566666,38.49606960445346,-76.8923520853439
6290,FUEL KING NAPOLEON TRAVEL CENTER,"US-6/US-24/SR/CR-3, EXIT 41",Napoleon,OH,550,3.439,37.140756032986495,-75.54347321475709
6293,PETRO STOPPING CENTER #313,"I-40, EXIT 79",Milan,NM,580,3.57066666,39.95506748043972,-96.60754083539786
6296,GRAY TRUCK STOP,US-71/US-136,Maryville,MO,400,3.26566666,44.05244608987137,-87.12778364112677
6299,HWY 34 TRUCKSTOP,"US-34, EXIT 258",West Burlington                         ,IA,345,3.374,40.98858145815375,-75.24666385318929
6305,I-95 Fuel Stop,"I-95, EXIT 126 & US-17/US-1",Fredericksburg,VA,180,3.264,33.22410567886135,-100.35246175043235
6307,QUIKTRIP #608,"I-70, MID RIVERS MALL",Saint Peters,MO,540,2.904,30.46774702591927,-71.91187608272656
6308,Pilot Travel Centers #354,"I-64, EXIT 28",Simpsonville,KY,415,3.759,33.93396066449738,-99.21069689654085
6309,WINNERS CIRCLE #1,"I-30 & US-270, EXIT 98A",Malvern,AR,695,3.35233333,38.92616896050382,-89.94586673033922
6310,CIRCLE K #2707515,US-27/SR-25 & US-98/US-700/SR-700/SR-66,Sebring,FL,140,3.389,30.771387202263757,-84.50976433638141
6315,AYERCO #25,US-24,Taylor,MO,494,3.01566666,37.445493708018546,-72.47039934620308
6318,Chisholm Corner #15,"I-35, EXIT 72 & US-19",Pauls Valley                            ,OK,569,3.38733333,38.952642733753336,-107.7691862973867
6326,KANZA TRAVEL PLAZA,"I-35, EXIT 231 AND US-177",Braman,OK,500,3.02733333,35.01365836225441,-82.69345108806789
6327,PETRO STOPPING CENTER #312,"I-40 & I-75, EXIT 369",Knoxville,TN,405,3.42566666,41.56368305618733,-93.9592206927959
6330,TA EDINBURG TRAVEL CENTER,I-69C/US-281 & FM-2812,Edinburg,TX,639,3.01066666,31.59897379700658,-106.57214296896795
6334,231 PLAZA AND TRUCK STOP,US-231/SR-75 & SR-20,Youngstown,FL,20,3.494,31.127066726037132,-81.16965801018047
6341,TA RAWLINS TRAVEL CENTER,"I-80, EXIT 214",Rawlins,WY,795,3.72233333,40.92283134305405,-92.38888599130767
6346,SPEEDWAY #4710,US-71/SR-60,Windom,MN,425,3.299,37.43236974309298,-86.95130896751621
6351,FLYING J TRAVEL PLAZA #608,"I-10, EXIT 1",Ehrenberg,AZ,930,3.959,40.32603594641604,-103.85494657110495
6356,CIRCLE K #2721536,ST 6 EAST,Batesville,MS,435,3.24066666,36.52241007905619,-95.93630240861975
6370,TA ROCKWALL TRAVEL CENTER,"I-30/US-67, EXIT 68 & SR-205",Rockwall,TX,630,3.13733333,33.6960304985866,-89.13228745059665
6374,TA ELGIN WEST TRAVEL CENTER,I-90 &  US-20,Hampshire,IL,290,3.459,42.286534765113,-99.7544592865078
6374,TA ELGIN WEST TRAVEL CENTER,I-90 &  US-20,Hampshire,IL,290,3.539,41.99123818453469,-110.08137300761493
6374,TA ELGIN WEST TRAVEL CENTER,I-90 &  US-20,Hampshire,IL,290,3.599,40.4204470628164,-71.91797538423481
6374,TA ELGIN WEST TRAVEL CENTER,I-90 &  US-20,Hampshire,IL,290,3.499,34.08217705844944,-94.42662299786913
6374,TA ELGIN WEST TRAVEL CENTER,I-90 &  US-20,Hampshire,IL,290,3.469,38.853460003036304,-83.30398148561497
6387,FLYING J FRANCHISE #966,"I-80, EXIT 229",Battle Mountain,NV,966,3.79233333,35.4146084541004,-99.44764032219709
6391,TOOT N TOTUM #106,US-287,Dumas,TX,585,3.00566666,31.373731099899512,-102.24341179871419
6393,PILOT TRAVEL CENTER #478,"I-64, EXIT 92",Leavenworth                             ,IN,415,3.959,43.75970363193364,-99.64178507664374
6393,PILOT TRAVEL CENTERS #478,"I-64, EXIT 92",Leavenworth                             ,IN,415,3.959,32.05227946378442,-99.5401678107175
6401,CIRCLE K #2723457,"I-10, EXIT 34-B",Gulfport,MS,715,2.989,44.253560307312036,-92.79099420290233
6434,AMPRIDE ALL ROUND TRUCK STOP,US-20,Fort Dodge,IA,343,3.299,36.69008659436933,-92.82650650093184
6441,GRAND OIL,"I-75, EXIT 41 & SR-80",London                                  ,KY,410,3.499,32.776993932579295,-95.14230920585642
6442,CLARK OIL #49,US-84,Laurel,MS,620,2.999,38.12851421067537,-113.2607107541281
6448,CIRCLE K #2723392,"I-59, EXIT 97 & US-84",Laurel,MS,620,2.95233333,43.09418753814612,-95.19622607497344
6462,ARCO #471770,US-281 & SR-5,Dunseith,ND,452,3.499,40.98337329614342,-111.54480497896742
6468,TA SAYRE TRAVEL CENTER,"I-40 & CEMETARY RD, EXIT 26",Sayre,OK,483,3.064,42.09841721792175,-113.69321068521174
6480,FLYING J #934,"I-84, EXIT 265",La Grande,OR,982,3.53566666,39.88175050066076,-73.36771413294161
6492,FLICKS,US-49,Richland,MS,760,2.999,40.38414846776779,-89.75249934261478
6496,SPEEDY EXPRESS #38,"I-35, EXIT 305",Mathis,TX,625,3.199,42.73793477347979,-87.02549709377078
6502,SQUAW CREEK TRAVEL PLAZA,"I-29, EXIT 79 & US-159",Forest City,MO,400,3.339,33.74502013288779,-99.91031648333181
6517,HARDYS #5,"I-80, EXIT 4   4",Wendover,UT,835,3.499,37.34137445464711,-74.5509554042568
6518,TOWN PUMP FOOD STORE #310,"I-15, EXIT 164",Boulder,MT,816,3.559,33.31814162729403,-88.10347552101672
6526,TULIP CITY TRUCK STOP,"I-196 & SR-40, EXIT 49",Holland,MI,344,3.739,44.81502011994971,-81.54150652382063
6527,ZIP TRIP #50,"I-90, EXIT 426",Park City,MT,780,3.584,44.160890095299195,-101.57187654861431
6547,FLYING J TRAVEL PLAZA #762,"I-90, EXIT 126 & SR-59",Gillette,WY,836,3.899,30.591402170527587,-71.99940595904373
6562,PILOT #1323,"I-29, EXIT 35                 ",Faucett                                 ,MO,400,3.27233333,40.58362758773533,-78.97693549208425
6563,Road Ranger #282,"I-35, EXIT 500",Gainesville,TX,630,3.17566666,43.87872476123499,-77.30257684927281
6564,FLYING J FRANCHISE #970,US-395,Pasco                                   ,WA,925,4.599,32.708630176910006,-111.39028662871229
6565,TA Greeneville Travel Center,"I-81,  EXIT 36",Greeneville,TN,405,3.55233333,38.519178458289446,-106.45183960643902
6567,YELLOWSTONE TRUCK SHOP,"I-90, EXIT 330",Livingston,MT,786,3.649,43.73232446382063,-105.71867001582115
6577,AC & T TRAVEL CENTER,"I-81, EXIT 5 W",Hagerstown,MD,70,3.659,30.50918967878698,-106.45453883765644
6578,PILOT TRAVEL CENTER #909- TOWN PUMP,"I-15 & US-2, EXIT 363",Shelby                                  ,MT,815,3.63566666,40.4613040087026,-77.2295918947856
6588,TOWN PUMP FOOD STORE #4300,"I-90, EXIT 249",Whitehall,MT,786,3.659,34.46023511058826,-118.4057602395704
6593,LITTLE AMERICA TRAVEL CENTER,"I-40, EXIT 198",Flagstaff,AZ,930,3.539,43.865942930647954,-116.19500055096128
6607,TRANSIT TRUCK STOP,"I-97, EXIT 10",Millersville,MD,22,3.46566666,44.56587367748052,-106.30425646850482
6608,7-ELEVEN #35560,SR-16,Charlotte,NC,46,3.999,44.16399733670151,-110.00635126752782
6628,FLYING J TRAVEL PLAZA #682,"I-85, EXIT 150",Haw River,NC,65,3.94233333,37.11321324986196,-108.40701930585757
6632,TA SAVANNAH TRAVEL CENTER,"I-95/SR-405,  EXIT 87 & US-17/SR-25",Richmond Hill,GA,195,3.35066666,42.930639764839704,-80.102840537335
6633,BAKER TRUCK CORRAL,"I-84, EXIT 304",Baker City,OR,982,3.42566666,42.668240978026056,-91.84367030539765
6640,PETRO STOPPING CENTER JOHNSTOWN,"I-25, EXIT 254",Johnstown                               ,CO,800,3.42733333,34.78650709864883,-119.7114669353516
6642,TA VERO BEACH TRAVEL CENTER #197,"I-95/SR-9, EXIT 147 & SR-60",Vero Beach,FL,95,3.484,42.43373211226016,-98.53386171479023
6646,FAMILY EXPRESS #35 (DISCOUNT AVAILABLE),"I-65, EXIT 215 & SR-114",Rensselaer                              ,IN,365,3.13233333,30.55511452073239,-99.60575365748205
6655,BP DBA TA ELKTON TRAVEL CENTER,"I-95,  EXIT 109B",Elkton,MD,150,4.969,38.9440481772308,-114.30273652777282
